ink_frac,centroid_x,centroid_y,std_x,std_y,span_x,span_y,radial_mean,radial_std,vel_mean,vel_std,acc_mean,jerk_mean,fixation_ratio,saccade_ratio,grid_entropy,n_active_cells,bbox_fill,aspect_ratio
0.00650390625,0.3691324136636636,0.6079371037704371,0.09105560017525119,0.029959366472565096,0.3109375,0.12916666666666665,0.08651427610181985,0.04127912297143369,0.04627176195803647,0.03570375582606391,0.06290800604526095,0.053424012247541654,0.2997997997997998,0.42992992992992995,0.40117211733130387,0.125,0.16193872588750208,2.407258064516129
0.010654296875,0.34548292850595785,0.6053187697321518,0.08455167972615048,0.03712607241987358,0.30624999999999997,0.15416666666666667,0.08375775181478402,0.03888406882994974,0.057501961982470956,0.04342712219399374,0.06281578931603193,0.05308555441730618,0.22150931866788878,0.48243201955392606,0.4090981268139988,0.109375,0.2256618863761721,1.9864864864864862
0.005478515625,0.3763192587641117,0.6208085759556347,0.0859823234711148,0.02709184293205303,0.28593749999999996,0.1166666666666667,0.08201471200886233,0.03742345410367442,0.03665955984295084,0.03302975148592077,0.06115363554809922,0.054566425500681554,0.37849079025549615,0.2905525846702317,0.3927717307376208,0.125,0.1642271662763466,2.4508928571428563
0.0033235677083333333,0.574144527424094,0.5809582109043421,0.07630183134574636,0.03131359643142159,0.26875,0.11250000000000004,0.07342158621330122,0.037573680497223545,0.02967870791803499,0.033658735020098196,0.07983714543603924,0.07127191718999058,0.5484818805093046,0.2781586679725759,0.25021296443648633,0.078125,0.10992678725236861,2.388888888888888
0.012763671875,0.5838888357561848,0.5625690725155148,0.19599427583119403,0.031441130521196105,0.7734375,0.13541666666666663,0.1665363175862949,0.10801831220604116,0.059099569437568444,0.042132573613150905,0.05317070975291417,0.04353331233028789,0.15021678143330783,0.4978321856669217,0.4528741816620031,0.140625,0.1218648018648019,5.7115384615384635
0.016585286458333334,0.3829048086359176,0.5535549558390579,0.09830652722053161,0.11918750983894708,0.31249999999999994,0.5375,0.1375045811733892,0.07044377866143355,0.05486193692393542,0.03845632710284365,0.06905347418653429,0.06038215089765052,0.2683022571148185,0.4153091265947007,0.5147074732266961,0.1875,0.0987403100775194,0.5813953488372092
0.016761067708333334,0.33980414886385707,0.6189409755939664,0.08588809111728614,0.034772134818449145,0.31562500000000004,0.2020833333333334,0.08240882551859849,0.042363321780153645,0.07418383162159795,0.05752660293385967,0.0800010662645326,0.06327899192304616,0.20314624198873568,0.5171878034569819,0.44384173144113537,0.140625,0.26278452587526785,1.5618556701030926
0.016207682291666668,0.41164578730668805,0.5532545022427529,0.104628262716442,0.1403930537421478,0.3578125,0.5166666666666666,0.15825988156372484,0.07490722785914716,0.05855337515604756,0.044471139655925154,0.06783234683710801,0.0585714904559936,0.25466961237196223,0.45129544085157663,0.5436072704834759,0.203125,0.08767079870404283,0.6925403225806452
0.022454427083333332,0.6046852348506813,0.5887730139170774,0.19707757090532244,0.04079227618582119,0.7734375,0.18958333333333338,0.16684354722005962,0.11254692133235113,0.07227272468859972,0.051992956925103334,0.0619071171524568,0.0457131649412447,0.12858799652073064,0.5690055088431429,0.5262723987164134,0.21875,0.1531357531357531,4.0796703296703285
0.005361328125,0.44407255616272007,0.5306352459016394,0.06277033657236794,0.1053412899956375,0.22343750000000007,0.41041666666666665,0.10963741831327517,0.05492302829372453,0.027236687024536587,0.03035836489927391,0.08845077800397634,0.08735788182911294,0.6320582877959927,0.172434729811779,0.46720356786206985,0.140625,0.05846437826133256,0.5444162436548226
0.010813802083333334,0.4213623193859121,0.618808950431467,0.13812471277278593,0.040827922681851404,0.6375,0.30416666666666664,0.11741999419689973,0.08341403066558933,0.053810012867278156,0.03787801530445041,0.06813991099148871,0.05719328068373647,0.2354003612281758,0.4741119807344973,0.5120842224225346,0.1875,0.05576819769003493,2.095890410958904
0.015904947916666665,0.4088086497134671,0.587104738027016,0.12441893403948016,0.0703877551622453,0.5421875,0.38958333333333334,0.12111240818170471,0.07593610346027013,0.05807790164776512,0.04511802559914121,0.06515695103256203,0.05264581477290057,0.2237003683995088,0.4582480556692591,0.5291579402974704,0.21875,0.07529781627086254,1.3917112299465242
0.024755859375,0.3983183349769888,0.6184453758492221,0.10975398638587176,0.045926897579435036,0.4359375,0.2645833333333334,0.10629824087313332,0.05344063469064874,0.07309845174098567,0.05522359810544254,0.0786572301504428,0.0677928607340372,0.16370808678500987,0.47218934911242605,0.47486317446781445,0.15625,0.2146304292608585,1.64763779527559
0.02650390625,0.5022802290591992,0.5464277306967985,0.1474638291035578,0.1121587048635009,0.65625,0.5395833333333333,0.14990483412201838,0.10887468336299007,0.07119896349598548,0.04751741522432769,0.07306823490880017,0.06316894726448673,0.140506018177352,0.4759272905919921,0.5763705657916267,0.28125,0.07484831770546058,1.2162162162162162
0.010817057291666666,0.5305230589828468,0.5393570067208345,0.051562070652182865,0.11905142356272023,0.29375000000000007,0.53125,0.1132061174318905,0.0633739974930407,0.05806706673039363,0.04516523610449437,0.07125736843036945,0.058737379995633526,0.26542281071321094,0.44116761962082457,0.4685995583606847,0.203125,0.06931581143095535,0.5529411764705884
0.02333984375,0.4862334379358438,0.542092050209205,0.16014810939445237,0.09835477929402361,0.678125,0.48541666666666666,0.1636941544218547,0.09233256933881762,0.06135422648836382,0.03768008495682737,0.06400689145951267,0.05015068230918587,0.14253835425383543,0.5340306834030684,0.614991163901783,0.3125,0.0709044520480212,1.3969957081545064
0.017711588541666667,0.42141495129571765,0.5274578049378178,0.1310081571279905,0.12437803528384875,0.6515625,0.5208333333333334,0.15820614265092633,0.08720005345558751,0.05992338490257341,0.043480243638686654,0.06810094741811445,0.05955148094893167,0.18654659070023893,0.5056055872082338,0.61544542781896,0.28125,0.05219184652278177,1.251
0.020950520833333333,0.4597687810752019,0.4794919851874871,0.12791710952167656,0.1209015089504303,0.68125,0.44583333333333336,0.15648583425533188,0.08057385092127826,0.05759209836824723,0.03663808490910788,0.058623673210738615,0.047320220816729416,0.17277812305779988,0.5191112492231199,0.6162669401378974,0.28125,0.06897882191545913,1.52803738317757
0.013395182291666667,0.6493761391251518,0.576142162818955,0.10820125333761849,0.0843663017278058,0.38125,0.4125,0.12323613323330042,0.06031616331268834,0.05049627141257475,0.041656277298339574,0.06299859433445311,0.05293402901865485,0.27460510328068044,0.39416767922235724,0.5017529808041862,0.171875,0.08517552574929625,0.9242424242424242
0.018557942708333334,0.7047546483073145,0.524653934982167,0.09290962138876019,0.12836096068874278,0.34843749999999996,0.5,0.1417118276583226,0.07089775650383873,0.06189694962356106,0.04379292253614235,0.06284552761641404,0.05086689297715227,0.18680933169619365,0.5016663743202947,0.5090756769825109,0.203125,0.10652092675635279,0.6968749999999999
0.010432942708333334,0.5397981669266771,0.6092440197607905,0.15202364909615332,0.026076986749642313,0.6046875,0.11458333333333337,0.12586263712717877,0.0891616268236706,0.04663424184026184,0.040498988460857456,0.07311492459698388,0.06369092410755253,0.4143525741029641,0.3494539781591264,0.5028691057161307,0.15625,0.15057552266854587,5.277272727272726
0.015524088541666667,0.3241075172992241,0.5410161983644369,0.114248645729367,0.106386411060549,0.421875,0.475,0.13726402542667376,0.07435999484268384,0.05406074360966865,0.03770733497069301,0.06399171117388032,0.05160534333255215,0.24868945271545398,0.46634514573285807,0.4803421248345287,0.203125,0.07746913580246914,0.8881578947368421
0.022643229166666667,0.6100181048734905,0.5202915348859498,0.13192847690047765,0.08313750826453702,0.6,0.5020833333333333,0.13442289938707516,0.07904082753924137,0.06307377465074586,0.04093536168116486,0.07703097340143647,0.06394986976964448,0.26308223116733753,0.390166762507188,0.5112894945874172,0.265625,0.07516424619640388,1.1950207468879668
0.025296223958333332,0.662618630163428,0.5398141594818341,0.11430466520533358,0.11472024738826156,0.3796875,0.5895833333333333,0.14242674690641657,0.07707732101067662,0.07352020205843242,0.05103740697443223,0.08137292750068756,0.07074467414040639,0.1726933470595805,0.4390683309741346,0.5309723415454778,0.234375,0.11300149776788959,0.6439929328621908
0.011083984375,0.5794465859030837,0.5963601321585903,0.10758478291201316,0.05306582240685862,0.3765625,0.31458333333333327,0.10278471020595362,0.06185281214156226,0.06172583570873283,0.0533638185671634,0.10819843943451095,0.10261495493939134,0.4939794419970631,0.20381791483113068,0.4220034062939656,0.15625,0.09356709076419996,1.1970198675496693
0.01679036458333333,0.41525421675067853,0.531324318211193,0.1343270400328726,0.037571528540147545,0.65,0.2,0.11773697121866993,0.07478889656285995,0.06112416273217313,0.03978581686377025,0.08436086338374046,0.07461396346052962,0.3140752229546336,0.34742148119426136,0.45894755563791506,0.1875,0.12915665064102563,3.25
0.0090625,0.6166986575071839,0.6008620689655172,0.10624879703375995,0.02701178283363108,0.4234375,0.16666666666666663,0.096846964687716,0.05137225626492039,0.042590714446698215,0.03518626665136822,0.06584263015551048,0.0584192585080009,0.3239942528735632,0.33045977011494254,0.38361540091162655,0.09375,0.12841328413284134,2.540625000000001
0.013987630208333334,0.686424394926693,0.5726194631913739,0.10376653880992488,0.04680421785110265,0.3453125,0.2916666666666667,0.10365054145342463,0.04706054230092367,0.05647077076117857,0.04485434639768138,0.06782296814467002,0.05859172153851067,0.26274144752152667,0.4265766814056318,0.3890976925800902,0.140625,0.13888170652876536,1.1839285714285714
0.006676432291666667,0.5414317710872745,0.5600367706809686,0.09972754001026699,0.09182268233409858,0.38906250000000003,0.4375,0.1174046909630906,0.06777260336883467,0.03940688903547767,0.03896643808328745,0.06954426821923308,0.059930593397768656,0.42905899561189664,0.363725012189176,0.48095776659638073,0.140625,0.039223560910307896,0.8892857142857143
0.009248046875,0.417387693593805,0.5488809691423208,0.08915897623293545,0.09151908869171528,0.3328125,0.475,0.11027831800085762,0.06452719749662864,0.04939161162529073,0.03955274635437138,0.06803045047656514,0.05465073745091138,0.3101020767335445,0.43752199929602253,0.4228296010700741,0.171875,0.058500123548307394,0.7006578947368421
0.007473958333333333,0.6295336999128921,0.6002731199186991,0.10162055761912961,0.019908304627847886,0.3390625,0.09791666666666665,0.09158430235774628,0.04832591318974672,0.04883001981280317,0.039819481835007574,0.07613240418118468,0.06530709844913575,0.33885017421602787,0.4137630662020906,0.40139138211274755,0.109375,0.22512010981468775,3.462765957446809
0.013196614583333334,0.555836827824371,0.5775427561256372,0.17526649955902085,0.040378893737781335,0.7109375,0.21458333333333335,0.14728017445471422,0.1032344474472946,0.05990307321744682,0.04643187749678841,0.06142372094373023,0.05054025556942067,0.2067094227923039,0.5019733596447953,0.4774418182625132,0.171875,0.08650378747466127,3.3131067961165046
0.01462890625,0.46396028037383186,0.5819296098501706,0.18782451098368202,0.03700995779281071,0.7015625,0.175,0.16074918656163284,0.10395904444471521,0.060889901131792275,0.0465187058753588,0.06443973227920452,0.04764260844524726,0.20249221183800623,0.5086782376502003,0.5172909137760495,0.171875,0.11915367483296216,4.008928571428571
0.013997395833333334,0.3992387354651163,0.5847679263565891,0.19182496515292985,0.024248475737859557,0.7515625,0.12083333333333335,0.16099403042191074,0.10707813969266178,0.05859735522115823,0.05090287335707227,0.06698860009119927,0.051533059735522115,0.2555813953488372,0.40255813953488373,0.42784168971372805,0.15625,0.15413291275360239,6.219827586206896
0.020882161458333333,0.5591097525331254,0.6261025591062614,0.14627412824330221,0.1088937749581516,0.6421875,0.6229166666666667,0.15365981739955487,0.09819692120789755,0.05868720676111443,0.03867533052177072,0.07314902266440482,0.06235080158329895,0.2809041309431021,0.39532346063912704,0.5680491987273444,0.3125,0.05220158028790209,1.0309364548494984
0.02462890625,0.6125433683584457,0.6482022094457661,0.1469199083540078,0.11265647840404078,0.6031249999999999,0.6458333333333333,0.16329767537877526,0.08723996110176974,0.052840105114210625,0.03741862899140517,0.06396365577687592,0.05381350002332416,0.3045202220459952,0.38342585249801747,0.6251054400437658,0.359375,0.06322914925622598,0.9338709677419355
0.023323567708333333,0.503780312281926,0.681662595952547,0.12750856005593383,0.08969461708515993,0.5546875,0.5458333333333333,0.12926758440276376,0.08714039731528365,0.06315996880259431,0.040930287952993964,0.06827579601275262,0.056447600673207185,0.18799720865317515,0.4856943475226797,0.5083995336561321,0.234375,0.07703472744866144,1.0162213740458017
0.026412760416666667,0.3577435605126941,0.6796991824829512,0.12637902311434368,0.09236316606132344,0.47187500000000004,0.4354166666666666,0.14570370804524282,0.057210500697634684,0.06337194971653931,0.04139968772330876,0.07096763280121021,0.06200853523563726,0.19349272861720482,0.4333251170815874,0.5579496596493324,0.265625,0.12855286922906303,1.083732057416268
0.028235677083333334,0.582813220544155,0.5918249461993699,0.14135371963824642,0.050750305957320725,0.5953125,0.25625000000000003,0.1304466349546991,0.0744321371406539,0.0637844900468834,0.042601878954750816,0.07302282683882869,0.0646430395999765,0.19863961263546231,0.4154945815079548,0.5186700652008767,0.1875,0.18509271706890293,2.3231707317073167
0.019654947916666665,0.5977582084299436,0.5784062051451916,0.13037599446902093,0.055457175628489556,0.590625,0.35625,0.12402315090990246,0.06849566629250989,0.07147867427858855,0.05124394239020255,0.08670641492768025,0.07282050282849145,0.2045379264657171,0.3598873799271282,0.4565838488252023,0.171875,0.09341254370494137,1.657894736842105
0.016917317708333334,0.4784322686165095,0.586583605926496,0.1388936798724748,0.051741417134511476,0.659375,0.35416666666666674,0.11728921714246673,0.09061935829452952,0.06307258712605689,0.04500116831160432,0.07790995559278166,0.07200081494980136,0.24302482201269962,0.3915720608043102,0.5103852881900358,0.1875,0.07244215221633675,1.8617647058823528
0.01611328125,0.6152534722222223,0.530054292929293,0.10068906459309175,0.142797104103427,0.3515625,0.6229166666666667,0.15557211322797299,0.07954004183264882,0.054175480293127354,0.03509014909291858,0.06420598138245197,0.05161338878985938,0.2593939393939394,0.4711111111111111,0.5580697431297034,0.234375,0.07357859531772576,0.56438127090301
0.017203776041666667,0.6347433774834437,0.5850453327026175,0.10950012322260744,0.032379755787526804,0.375,0.16875000000000007,0.10300239742375697,0.049287236639768216,0.06493627914742056,0.0472311820535743,0.0787630548908305,0.06391377743150241,0.2618732261116367,0.41929990539262063,0.39757116211316473,0.109375,0.27186213991769537,2.2222222222222214
0.013460286458333333,0.6492759975816202,0.6030834340991535,0.1212695898038227,0.03858513967603262,0.375,0.2104166666666667,0.11494770340386148,0.05460908255212001,0.05992460345686037,0.04700825623712166,0.08167010455935698,0.06934964554140882,0.35743651753325273,0.37920193470374847,0.43283038737658325,0.140625,0.17058580858085806,1.782178217821782
0.016253255208333334,0.293560672441418,0.6567644702583617,0.11192668756113743,0.0744177410022181,0.3734375,0.3666666666666666,0.12252331986489677,0.05525956617243642,0.057759294384687576,0.03973987385531358,0.0696512372223073,0.05721578837823934,0.27158021229721613,0.4554376126577208,0.49617459252785623,0.15625,0.11870007607455312,1.0184659090909092
0.008447265625,0.6030732177263969,0.5938110147719974,0.11071303918343993,0.017315842113354532,0.4546875,0.08124999999999993,0.09789793979023974,0.05452713836389293,0.04969587064112735,0.03807160937880295,0.07830292039744606,0.06840757112093393,0.3225433526011561,0.353757225433526,0.36589375559143206,0.109375,0.22865450700502266,5.596153846153851
0.009124348958333334,0.6438776534070638,0.5833266440718278,0.09846574520835139,0.025615121346923134,0.3234375,0.1166666666666667,0.09125521297988112,0.044990260335433775,0.0554699796436591,0.047132053634411385,0.08223821815561758,0.06864633830699601,0.35890117731002497,0.4049232964680699,0.30757785361911094,0.078125,0.24180469289164938,2.772321428571428
0.00521484375,0.6019311797752809,0.5899604660840616,0.11434799052026362,0.024747054874742158,0.3546875,0.11875000000000002,0.10509189820156828,0.05141568431312579,0.0358008371888081,0.03440524349158667,0.08763555359721915,0.08240189958630144,0.531210986267166,0.2721598002496879,0.3803609200016289,0.09375,0.12381173197310454,2.986842105263157
0.009072265625,0.3068128812343021,0.5947486843678985,0.10531156918193559,0.036431515622684256,0.37031249999999993,0.14583333333333337,0.09903750505293817,0.051081841460706344,0.039000401021549634,0.03678971952463022,0.06750670128115831,0.06136333255943209,0.41263006817366343,0.3379978471474704,0.38957031990548374,0.109375,0.1679927667269439,2.5392857142857133
0.004973958333333334,0.4009192981020942,0.6017397469458987,0.07742309932580621,0.02651277832495851,0.27968750000000003,0.12291666666666667,0.07188982141272994,0.039103929482442554,0.037532080895185296,0.034514768300613424,0.08100554357868801,0.07722256441843753,0.4718586387434555,0.2879581151832461,0.31546305671992364,0.09375,0.14468326862986458,2.2754237288135593
0.0218359375,0.6276402709451401,0.5087892566090241,0.13837075124812032,0.13045068317511405,0.5265625,0.6416666666666666,0.17164191166806686,0.08187123854415973,0.060974312205502354,0.043105707707689914,0.06425456288657383,0.049763232663369454,0.18604651162790697,0.5022361359570662,0.628389702121967,0.34375,0.06462676789086284,0.8206168831168833
0.025836588541666667,0.6576063846541514,0.5184043089328462,0.11481718067576768,0.09144289002798124,0.4703125,0.3854166666666667,0.13241552792205297,0.06333178570137878,0.06533510216484224,0.041215735680483916,0.06477678383940196,0.047390355915580294,0.1471588761496787,0.535718785435303,0.4975884579259644,0.21875,0.14253389602226813,1.2202702702702704
0.03111328125,0.5368784656831973,0.5103011438934226,0.16776476072739951,0.12906647281606695,0.75625,0.5416666666666667,0.1834526495970166,0.10558548528531937,0.0602927841988438,0.03877595952708187,0.05536476988786726,0.039487709710375046,0.14500941619585686,0.5189370161121574,0.670288423363592,0.34375,0.07595359186268276,1.3961538461538459
0.028955078125,0.40835248032602584,0.43554501592655054,0.14431336733748748,0.16169438218571794,0.6859375,0.5499999999999999,0.2025796087201285,0.0770254721082919,0.05839852748294372,0.03608961263318512,0.05563689669234754,0.044443121824334006,0.1317594154019112,0.5199550309162451,0.6697793887891322,0.390625,0.07674984468834128,1.247159090909091
0.030172526041666668,0.5394788744740533,0.5458014169094113,0.1266606594592687,0.1516845893654245,0.528125,0.7666666666666666,0.17588137671172116,0.0900937213772631,0.06081752584516383,0.040150654221083694,0.061684002546967646,0.05120039600693012,0.1514726507713885,0.5082533175099795,0.6567873702357213,0.359375,0.07451923076923078,0.688858695652174
0.0223046875,0.521283703663164,0.5737792493675812,0.15919804643537439,0.08350668193682523,0.678125,0.5125,0.14881214330348652,0.10085796905728521,0.0614602291587972,0.0437928769716327,0.06815986172636013,0.055061067042111646,0.22723292469352013,0.4677466433158202,0.553519237815346,0.25,0.06417893672024279,1.3231707317073171
0.01451171875,0.5142247784881112,0.5072449342006878,0.18902203671940132,0.1371183680385075,0.7,0.5416666666666666,0.20504840228188737,0.11174045794044157,0.05026961883901159,0.035809436764297355,0.06265801071437996,0.054541296105701145,0.25078510542844323,0.4199192462987887,0.6350265121400057,0.34375,0.03827266483516484,1.2923076923076924
0.011764322916666667,0.4799248581903708,0.5090331580889135,0.03537930665904125,0.13961470051366515,0.19687500000000002,0.4979166666666666,0.12029250025818056,0.07920652953406385,0.0466551645561379,0.03666926583042891,0.06939027963149841,0.0665375391994097,0.33231876037631436,0.3494742667404538,0.5026879282669288,0.171875,0.12001062628677692,0.395397489539749
0.021722005208333332,0.5629783736700135,0.6557820070932613,0.15397533834029378,0.02850902502130628,0.659375,0.1645833333333333,0.13248420168608877,0.08348116930346129,0.06901384860852777,0.04964980650437068,0.0771561134569218,0.06695815445914616,0.22868275138618313,0.4605125131125431,0.44239844142859075,0.171875,0.20016197732317478,4.0063291139240516
0.01779296875,0.44719001555067694,0.6335951792901573,0.18643419811815978,0.05499341110955624,0.6484375,0.33125000000000004,0.17207682914191583,0.09039662806703477,0.053104754525300786,0.03533765539110812,0.0678891973913605,0.06203841214495312,0.29893889498719356,0.3867544822539334,0.5186918172368011,0.1875,0.08283700841100249,1.9575471698113205
0.015403645833333333,0.43311331096787825,0.6661335059171598,0.12333947068676494,0.05446087125729345,0.5421875,0.3833333333333333,0.11537199417061031,0.06977044136660956,0.05249366018596787,0.03506387073967293,0.07672749573202063,0.06736446057713026,0.33791208791208793,0.31191885038038886,0.46719851103695337,0.1875,0.07411351960907155,1.4144021739130437
0.017620442708333333,0.5811486814151118,0.6402734158507297,0.15474269541247462,0.04303872303446501,0.66875,0.17708333333333337,0.1383075344637002,0.08166185997470089,0.05309802472624002,0.036876534883919225,0.07198791580182784,0.0632855543843253,0.30020321448365045,0.35137631627563276,0.48895860026780297,0.1875,0.1487905442550852,3.776470588235293
0.017027994791666667,0.5878193103613076,0.6624155674504556,0.129119531481017,0.06154510542018207,0.53125,0.3645833333333333,0.12828522821467986,0.06326573822351376,0.055869795825040015,0.03679837699994654,0.07692826700552137,0.06470700687080415,0.296501624928312,0.3423819537373351,0.49208957091358546,0.21875,0.08791596638655463,1.4571428571428573
0.023515625,0.687061790559247,0.5478460109819122,0.1221796418978703,0.12714040929521953,0.40625,0.5729166666666666,0.15814754998229136,0.07798654374086868,0.06740928929711418,0.04527369810173477,0.06776811499793715,0.05086856448005559,0.16666666666666666,0.540282392026578,0.547921936795852,0.25,0.10103496503496504,0.7090909090909091
0.023951822916666667,0.6241673603560749,0.537359280148591,0.11324199146915727,0.12366888461236976,0.41875,0.5812499999999999,0.15330667656100128,0.06793235293281734,0.061266115579148205,0.044994407248160555,0.06950098332347344,0.05685901433147328,0.2510192987224789,0.44781190540907856,0.5584979599402253,0.28125,0.09840582036056279,0.7204301075268819
0.029114583333333333,0.5644693719253131,0.5177353533094812,0.17507177882407757,0.11711165283733123,0.7734375,0.5479166666666667,0.1871515295356658,0.09664146089220267,0.056701392542705814,0.03794385354595746,0.06005208881405872,0.04840445122592865,0.20225849731663686,0.46053220035778175,0.6792912200011104,0.34375,0.06870223143987401,1.4115969581749048
0.035751953125,0.35308303173085676,0.48080290752374877,0.125202699839994,0.13229991320899867,0.4359375,0.5729166666666666,0.16965777746157856,0.06629646769722883,0.059462663331744416,0.03908074086164178,0.05937482705000419,0.04543885112999948,0.1950286806883365,0.49877082764272057,0.6399105560796792,0.296875,0.14314760508308896,0.7609090909090909
0.03048828125,0.5676684617232542,0.5359600772296961,0.1814787058394314,0.08471972007934683,0.7734375,0.5916666666666666,0.1742852282601191,0.09867426642137223,0.06560567425774494,0.04449218326389408,0.060599665875318745,0.046391411572102685,0.14296391202220798,0.547939355114243,0.5903206155173192,0.28125,0.06662398634229622,1.3072183098591552
0.023837890625,0.5818854123992899,0.5608061359187947,0.14818045542797637,0.0690864635435537,0.7125,0.46041666666666664,0.13638493795405507,0.09016393688757061,0.06697940681120189,0.047613811404368336,0.06621147981246302,0.05152019021455366,0.16455004779461968,0.5444489963129865,0.5063913959993758,0.203125,0.07266611097880447,1.5475113122171946
0.032766927083333335,0.49401310724220143,0.4771149993377045,0.19600633489259148,0.12840038821172942,0.7734375,0.5541666666666667,0.2083816436512295,0.10715518466299956,0.06079015750945719,0.03654102552495459,0.05231939785650004,0.04002992017391101,0.1043115438108484,0.5600039737730975,0.7023028511162474,0.421875,0.07644869750132907,1.3956766917293233
0.025065104166666668,0.3751325081168831,0.5004266774891775,0.1151187027742639,0.1038015028631325,0.43281250000000004,0.45833333333333337,0.14111366768209183,0.06414047488429109,0.05677565571683219,0.03757067208215856,0.05719327731092437,0.04554978354978355,0.15714285714285714,0.48727272727272725,0.5396927735241367,0.25,0.12635379061371838,0.9443181818181818
0.012024739583333333,0.5934479899837575,0.5914303600433136,0.11036061179797844,0.06389925753838048,0.48124999999999996,0.32083333333333336,0.11343882986863099,0.05825986292823017,0.049463358705691254,0.03502831715109322,0.06485663025361742,0.05140503413059864,0.27314564158094207,0.4057931781266919,0.49185118028187397,0.171875,0.0778799122954967,1.4999999999999998
0.01115234375,0.5946580377991827,0.5721024275150808,0.07765410084665708,0.05988126422059919,0.30000000000000004,0.3270833333333333,0.08768861748315948,0.04389341120090964,0.04863386101667754,0.03697521134208036,0.07204308460103247,0.06441056282407884,0.3298307063631057,0.3429655575014594,0.3748549227824873,0.125,0.11365445859872611,0.9171974522292996
0.00671875,0.5817784035852713,0.5916818071705425,0.09736681886423726,0.045715335351101116,0.33593749999999994,0.2583333333333333,0.09464283582426673,0.05111675781136472,0.04439124487004104,0.03713761361900096,0.07918566651466788,0.0733983128134975,0.4307170542635659,0.29844961240310075,0.42927823640625223,0.109375,0.0774193548387097,1.3004032258064515
0.00814453125,0.4423311350919265,0.559640620836664,0.06606388591044478,0.10060881123483616,0.2765625,0.41875,0.10264517607004776,0.06285330340741094,0.04050876945502422,0.03509825922747609,0.07283584896788452,0.06491120828827135,0.4756195043964828,0.2853717026378897,0.4081436635905935,0.140625,0.07032633442954718,0.6604477611940298
